"Reservoir","Site","DateTime","SampleTime","StartDepth_m","EndDepth_m","Taxon","Density_IndPerL","MeanLength_mm","MeanWeight_ug","Biomass_ugL","Flag_Density","Flag_Length","Flag_Weight","Flag_Biomass"
"BVR",50,2016-08-04 00:00:00,00:00:00,10,0,"Chaoborus",0.02,7.23,79.996,1.245,0,0,0,0
"BVR",50,2016-08-04 02:00:00,02:00:00,5,5,"Chaoborus",0.67,7.2,79.331,52.887,0,0,0,0
"BVR",50,2016-08-04 12:00:00,12:00:00,8,8,"Chaoborus",0.3,7.172,71.017,21.305,0,0,0,0
"BVR",50,2016-08-04 02:00:00,02:00:00,10,7,"Chaoborus",0.08,7.156,67.117,5.064,0,0,0,0
"CCR",50,2014-07-24 12:00:00,12:00:00,20,0,"Chaoborus",0,7.138,65.428,0.139,0,0,0,0
"BVR",50,2016-08-04 06:00:00,06:00:00,7,7,"Chaoborus",0.4,7.138,83.791,33.516,0,0,0,0
"BVR",50,2016-08-04 02:00:00,02:00:00,4,4,"Chaoborus",1.27,7.128,72.895,92.334,0,0,0,0
"GWR",50,2016-09-05 00:00:00,00:00:00,1,1,"Chaoborus",0.73,7.126,69.382,50.88,0,0,0,0
"GWR",50,2016-09-05 02:00:00,02:00:00,4,4,"Chaoborus",0.17,7.117,69.686,11.614,0,0,0,0
"BVR",50,2016-08-04 06:00:00,06:00:00,6,6,"Chaoborus",0.13,7.086,76.139,10.152,0,0,0,0
"BVR",50,2016-06-08 00:00:00,00:00:00,3,3,"Chaoborus",0.1,7.069,88.968,8.897,0,0,0,0
"GWR",50,2016-09-04 20:00:00,20:00:00,12,0,"Chaoborus",0.06,7.055,67.214,4.121,0,0,0,0
"CCR",50,2015-08-26 12:00:00,12:00:00,20,0,"Chaoborus",0,7.034,63.731,0.09,0,0,0,0
"GWR",50,2016-09-05 02:00:00,02:00:00,1,1,"Chaoborus",0.03,7.034,61.986,2.066,0,0,0,0
"GWR",50,2016-07-22 13:00:00,13:00:00,13,0,"Leptodora",0,7.034,52.538,0.057,0,0,0,0
"GWR",50,2016-07-22 13:00:00,13:00:00,13,6,"Leptodora",0,7.034,52.538,0.106,0,0,0,0
"GWR",50,2016-06-26 00:00:00,00:00:00,4,4,"Leptodora",0.07,7.034,63.198,4.213,0,0,0,0
"GWR",50,2016-09-05 02:00:00,02:00:00,12,0,"Leptodora",0,7.034,100.123,0.236,0,0,0,0
"BVR",50,2016-08-04 02:00:00,02:00:00,3,3,"Chaoborus",0.4,6.983,72.123,28.849,0,0,0,0
"CCR",50,2016-05-28 00:00:00,00:00:00,21,0,"Chaoborus",0,6.955,62.938,0.085,0,0,0,0
"GWR",50,2016-09-05 00:00:00,00:00:00,4,4,"Chaoborus",0.33,6.952,68.142,22.714,0,0,0,0
"BVR",50,2016-08-04 00:00:00,00:00:00,10,7,"Chaoborus",0,6.931,64.876,0.306,0,0,0,0
"GWR",50,2016-04-30 00:30:00,00:30:00,4,4,"Chaoborus",0.03,6.931,59.086,1.97,0,0,0,0
"GWR",50,2016-09-05 06:00:00,06:00:00,7,7,"Chaoborus",0.03,6.931,59.086,1.97,0,0,0,0
"GWR",50,2016-09-05 06:00:00,06:00:00,12,0,"Chaoborus",0.01,6.931,66.358,0.626,0,0,0,0
"GWR",50,2016-09-05 06:00:00,06:00:00,12,6,"Chaoborus",0.02,6.931,66.358,0.626,0,0,0,0
"BVR",50,2016-08-03 20:00:00,20:00:00,10,10,"Chaoborus",0.67,6.921,66.766,44.511,0,0,0,0
"BVR",50,2016-08-03 12:00:00,12:00:00,10,0,"Chaoborus",0.1,6.89,75.276,7.242,0,0,0,0
"CCR",50,2016-08-13 00:00:00,00:00:00,7,7,"Chaoborus",0.07,6.879,66.269,4.418,0,0,0,0
"GWR",50,2016-09-05 00:00:00,00:00:00,6,6,"Chaoborus",0.27,6.872,66.023,17.606,0,0,0,0
"GWR",50,2016-04-30 02:00:00,02:00:00,7,7,"Chaoborus",0.1,6.862,69.526,6.953,0,0,0,0
"BVR",50,2016-08-04 00:00:00,00:00:00,3,3,"Chaoborus",0.23,6.845,68.706,16.031,0,0,0,0
"CCR",50,2016-10-10 09:00:00,09:00:00,20,0,"Chaoborus",0,6.828,56.328,0.08,0,0,0,0
"CCR",50,2016-10-10 09:00:00,09:00:00,20,7,"Chaoborus",0,6.828,56.328,0.123,0,0,0,0
"BVR",50,2016-08-03 20:00:00,20:00:00,8,8,"Chaoborus",0.53,6.828,74.002,39.468,0,0,0,0
"GWR",50,2016-06-26 02:00:00,02:00:00,7,7,"Chaoborus",0.1,6.828,59.27,5.927,0,0,0,0
"GWR",50,2016-06-26 00:00:00,00:00:00,6,0,"Chaoborus",0.01,6.798,69.405,0.982,0,0,0,0
"GWR",50,2016-09-05 00:00:00,00:00:00,6,0,"Leptodora",0,6.798,58.094,0.137,0,0,0,0
"BVR",50,2016-08-04 00:00:00,00:00:00,10,10,"Chaoborus",0.33,6.786,70.11,23.37,0,0,0,0
"BVR",50,2016-09-06 10:00:00,10:00:00,9,0,"Chaoborus",0.03,6.768,60.146,2.08,0,0,0,0
"GWR",50,2016-09-05 00:00:00,00:00:00,3,3,"Chaoborus",0.27,6.75,63.64,16.971,0,0,0,0
"BVR",50,2016-08-04 00:00:00,00:00:00,5,5,"Chaoborus",1.03,6.745,69.033,71.334,0,0,0,0
"BVR",50,2016-09-27 10:10:00,10:10:00,9,6,"Chaoborus",0.06,6.724,45.711,2.802,0,0,0,0
"GWR",50,2016-06-26 02:00:00,02:00:00,6,6,"Chaoborus",0.1,6.724,69.248,6.925,0,0,0,0
"GWR",50,2016-09-05 00:00:00,00:00:00,4,4,"Leptodora",0.07,6.724,53.569,3.571,0,0,0,0
"GWR",50,2016-09-05 00:00:00,00:00:00,0.1,0.1,"Chaoborus",0.2,6.707,55.677,11.135,0,0,0,0
"BVR",50,2016-07-07 10:40:00,10:40:00,9,0,"Chaoborus",0.01,6.69,74.66,0.704,0,0,0,0
"GWR",50,2016-06-26 00:00:00,00:00:00,4,4,"Chaoborus",0.23,6.69,72.22,16.851,0,0,0,0
"GWR",50,2016-06-26 00:00:00,00:00:00,0.1,0.1,"Chaoborus",0.07,6.672,61.801,4.12,0,0,0,0
"BVR",50,2015-07-23 12:00:00,12:00:00,9,0,"Chaoborus",0.1,6.659,55.668,5.6,0,0,0,0
"GWR",50,2016-06-26 00:00:00,00:00:00,6,6,"Chaoborus",0.2,6.621,69.828,13.966,0,0,0,0
"BVR",50,2016-08-11 10:00:00,10:00:00,9,6,"Chaoborus",0.01,6.61,73.59,1.041,0,0,0,0
"BVR",50,2016-08-04 06:00:00,06:00:00,10,10,"Chaoborus",0.27,6.582,74.913,19.977,0,0,0,0
"BVR",50,2016-08-04 02:00:00,02:00:00,1,1,"Chaoborus",0.3,6.575,65.896,19.769,0,0,0,0
"GWR",50,2016-09-05 02:00:00,02:00:00,6,0,"Leptodora",0,6.569,50.574,0.238,0,0,0,0
"BVR",50,2016-08-04 00:00:00,00:00:00,10,0,"Chaoborus",0.05,6.559,57.735,2.94,0,0,0,0
"GWR",50,2016-06-26 02:00:00,02:00:00,1,1,"Chaoborus",0.17,6.559,54.056,9.009,0,0,0,0
"BVR",50,2016-08-04 00:00:00,00:00:00,0.1,0.1,"Chaoborus",0.27,6.556,61.973,16.526,0,0,0,0
"CCR",50,2016-06-11 08:25:00,08:25:00,7,0,"Leptodora",0,6.517,63.087,0.127,0,0,0,0
"GWR",50,2016-08-24 15:50:00,15:50:00,13,0,"Chaoborus",0.07,6.507,48.771,3.184,0,0,0,0
"BVR",50,2016-08-04 12:00:00,12:00:00,10,7,"Chaoborus",0.05,6.507,50.011,2.594,0,0,0,0
"GWR",50,2016-09-05 00:00:00,00:00:00,6,0,"Chaoborus",0.03,6.488,62.421,1.766,0,0,0,0
"BVR",50,2016-08-04 02:00:00,02:00:00,2,2,"Chaoborus",0.1,6.483,82.29,8.229,0,0,0,0
"BVR",50,2015-09-04 12:00:00,12:00:00,9,0,"Chaoborus",0.11,6.455,52.252,5.585,0,0,0,0
"BVR",50,2016-08-23 09:35:00,09:35:00,9,0,"Chaoborus",0.08,6.455,50.495,3.889,0,0,0,0
"BVR",50,2015-09-18 12:00:00,12:00:00,9,0,"Chaoborus",0.03,6.445,49.774,1.565,0,0,0,0
"BVR",50,2016-07-21 11:00:00,11:00:00,9,0,"Chaoborus",0.03,6.414,50.964,1.762,0,0,0,0
"GWR",50,2016-06-26 00:00:00,00:00:00,6,0,"Leptodora",0,6.414,45.977,0.108,0,0,0,0
"CCR",50,2016-05-28 06:00:00,06:00:00,21,0,"Chaoborus",0,6.386,45.335,0.031,0,0,0,0
"BVR",50,2016-08-04 12:00:00,12:00:00,10,0,"Chaoborus",0.04,6.3,46.528,2.041,0,0,0,0
"BVR",50,2016-08-04 00:00:00,00:00:00,9,9,"Chaoborus",1.17,6.29,54.254,63.296,0,0,0,0
"CCR",50,2016-05-28 00:00:00,00:00:00,7,0,"Chaoborus",0,6.283,49.463,0.2,0,0,0,0
"CCR",50,2016-05-28 06:00:00,06:00:00,21,0,"Leptodora",0,6.283,40.68,0.027,0,0,0,0
"GWR",50,2016-06-26 06:00:00,06:00:00,13,0,"Chaoborus",0.01,6.236,51.36,0.503,0,0,0,0
"BVR",50,2015-06-25 12:00:00,12:00:00,9,0,"Chaoborus",0.01,6.207,44.949,0.283,0,0,0,0
"CCR",50,2016-06-11 08:25:00,08:25:00,21,0,"Leptodora",0,6.207,38.867,0.026,0,0,0,0
"GWR",50,2016-09-04 20:00:00,20:00:00,7,7,"Chaoborus",0.33,6.197,44.452,14.817,0,0,0,0
"BVR",50,2016-08-04 00:00:00,00:00:00,7,0,"Chaoborus",0.07,6.186,50.593,3.579,0,0,0,0
"GWR",50,2016-09-05 02:00:00,02:00:00,7,7,"Leptodora",0.07,6.155,46.672,3.111,0,0,0,0
"GWR",50,2016-06-25 20:00:00,20:00:00,13,0,"Chaoborus",0.02,6.116,55.974,0.975,0,0,0,0
"BVR",50,2016-08-04 02:00:00,02:00:00,7,7,"Chaoborus",1.03,6.103,54.452,56.267,0,0,0,0
"GWR",50,2016-09-04 12:00:00,12:00:00,12,0,"Chaoborus",0.03,6.103,44.032,1.194,0,0,0,0
"GWR",50,2016-09-04 12:00:00,12:00:00,12,6,"Chaoborus",0.05,6.103,44.032,1.194,0,0,0,0
"BVR",50,2016-08-04 12:00:00,12:00:00,7,0,"Chaoborus",0.04,6.093,43.044,1.74,0,0,0,0
"GWR",50,2016-06-26 00:00:00,00:00:00,13,0,"Leptodora",0,6.069,41.156,0.134,0,0,0,0
"BVR",50,2016-08-03 12:00:00,12:00:00,7,0,"Chaoborus",0.08,6.021,42.91,3.642,0,0,0,0
"CCR",50,2016-05-28 00:00:00,00:00:00,5,5,"Leptodora",0.27,6.013,39.505,10.535,0,0,0,0
"BVR",50,2015-10-23 12:00:00,12:00:00,9,0,"Chaoborus",0.04,6,43.633,1.578,0,0,0,0
"CCR",50,2014-10-03 12:00:00,12:00:00,18,0,"Chaoborus",0,6,37.056,0.029,0,0,0,0
"GWR",50,2016-09-05 00:00:00,00:00:00,2,2,"Chaoborus",0.13,5.922,44.874,5.983,0,0,0,0
"BVR",50,2016-05-04 09:55:00,09:55:00,9,0,"Chaoborus",0,5.897,35.029,0.11,0,0,0,0
"BVR",50,2016-05-20 10:00:00,10:00:00,9,0,"Chaoborus",0,5.897,35.029,0.055,0,0,0,0
"GWR",50,2016-06-26 02:00:00,02:00:00,1,1,"Leptodora",0.03,5.897,35.029,1.168,0,0,0,0
"BVR",50,2016-08-04 00:00:00,00:00:00,4,4,"Chaoborus",0.63,5.866,43.271,27.405,0,0,0,0
"BVR",50,2016-08-04 02:00:00,02:00:00,10,0,"Chaoborus",0.01,5.858,64.541,0.73,0,0,0,0
"BVR",50,2016-08-04 02:00:00,02:00:00,7,0,"Chaoborus",0.02,5.834,58.488,0.946,0,0,0,0
"BVR",50,2016-08-03 12:00:00,12:00:00,7,7,"Chaoborus",0.17,5.772,37.329,6.221,0,0,0,0
"BVR",50,2016-08-03 20:00:00,20:00:00,6,6,"Chaoborus",0.17,5.772,44.88,7.48,0,0,0,0
"BVR",50,2016-08-04 06:00:00,06:00:00,10,7,"Chaoborus",0,5.767,29.883,0.141,0,0,0,0
"BVR",50,2016-08-04 00:00:00,00:00:00,1,1,"Chaoborus",0.23,5.724,33.441,7.803,0,0,0,0
"GWR",50,2016-06-26 00:00:00,00:00:00,13,6,"Leptodora",0,5.724,36.336,0.147,0,0,0,0
"CCR",50,2016-05-28 02:00:00,02:00:00,0.1,0.1,"Leptodora",0.03,5.72,31.926,1.064,0,0,0,0
"GWR",50,2016-07-22 13:00:00,13:00:00,13,0,"Chaoborus",0,5.69,34.225,0.149,0,0,0,0
"GWR",50,2016-07-22 13:00:00,13:00:00,13,6,"Chaoborus",0.01,5.69,34.225,0.277,0,0,0,0
"GWR",50,2016-09-05 00:00:00,00:00:00,12,0,"Leptodora",0,5.69,31.207,0.037,0,0,0,0
"BVR",50,2016-09-06 10:00:00,10:00:00,6,0,"Chaoborus",0.01,5.669,40.304,0.475,0,0,0,0
"BVR",50,2016-08-04 06:00:00,06:00:00,10,0,"Chaoborus",0.04,5.645,40.696,1.785,0,0,0,0
"BVR",50,2016-08-11 10:00:00,10:00:00,9,0,"Chaoborus",0.06,5.638,45.853,2.811,0,0,0,0
"GWR",50,2016-09-04 20:00:00,20:00:00,6,6,"Chaoborus",0.13,5.638,34.158,4.554,0,0,0,0
"GWR",50,2016-09-05 02:00:00,02:00:00,12,0,"Chaoborus",0.01,5.638,40.021,0.33,0,0,0,0
"GWR",50,2016-09-05 12:00:00,12:00:00,12,0,"Chaoborus",0.01,5.628,33.182,0.391,0,0,0,0
"GWR",50,2016-09-05 02:00:00,02:00:00,2,2,"Chaoborus",0.1,5.621,41.032,4.103,0,0,0,0
"CCR",50,2016-05-28 00:00:00,00:00:00,7,7,"Leptodora",0.1,5.59,34.871,3.487,0,0,0,0
"BVR",50,2016-08-03 12:00:00,12:00:00,6,6,"Chaoborus",0.2,5.569,29.416,5.883,0,0,0,0
"BVR",50,2016-08-03 20:00:00,20:00:00,1,1,"Chaoborus",0.07,5.534,28.546,1.903,0,0,0,0
"BVR",50,2016-08-04 00:00:00,00:00:00,8,8,"Chaoborus",0.3,5.529,30.552,9.166,0,0,0,0
"CCR",50,2016-05-28 02:00:00,02:00:00,21,0,"Leptodora",0,5.525,33.667,0.091,0,0,0,0
"BVR",50,2016-08-04 06:00:00,06:00:00,7,0,"Chaoborus",0.06,5.524,51.509,3.123,0,0,0,0
"CCR",50,2016-08-29 09:30:00,09:30:00,21,0,"Chaoborus",0,5.517,28.959,0.059,0,0,0,0
"CCR",50,2016-08-29 09:30:00,09:30:00,21,7,"Chaoborus",0,5.517,28.959,0.088,0,0,0,0
"BVR",50,2016-08-03 20:00:00,20:00:00,5,5,"Chaoborus",0.1,5.517,28.588,2.859,0,0,0,0
"BVR",50,2016-08-03 20:00:00,20:00:00,3,3,"Chaoborus",0.03,5.483,27.683,0.923,0,0,0,0
"GWR",50,2016-08-09 11:00:00,11:00:00,13,0,"Chaoborus",0.15,5.462,37.484,5.466,0,0,0,0
"GWR",50,2016-08-09 11:00:00,11:00:00,13,6,"Chaoborus",0.07,5.462,37.484,2.5,0,0,0,0
"GWR",50,2016-06-26 02:00:00,02:00:00,4,4,"Chaoborus",0.2,5.441,32.016,6.403,0,0,0,0
"GWR",50,2016-09-04 20:00:00,20:00:00,6,0,"Chaoborus",0.01,5.441,29.418,0.347,0,0,0,0
"GWR",50,2016-06-26 00:00:00,00:00:00,13,0,"Chaoborus",0.01,5.431,28.321,0.185,0,0,0,0
"BVR",50,2015-07-09 12:00:00,12:00:00,9,0,"Chaoborus",0.05,5.394,39.736,1.811,0,0,0,0
"BVR",50,2016-08-04 12:00:00,12:00:00,4,4,"Chaoborus",0.03,5.379,26.029,0.868,0,0,0,0
"CCR",50,2016-08-13 06:00:00,06:00:00,21,7,"Chaoborus",0,5.379,6.982,0.014,0,0,0,0
"BVR",50,2015-10-02 12:00:00,12:00:00,9,0,"Chaoborus",0.01,5.345,30.007,0.283,0,0,0,0
"BVR",50,2016-06-02 10:30:00,10:30:00,9,0,"Chaoborus",0,5.345,28.747,0.136,0,0,0,0
"BVR",50,2016-06-02 10:30:00,10:30:00,9,4,"Chaoborus",0.01,5.345,28.747,0.244,0,0,0,0
"BVR",50,2016-09-27 10:10:00,10:10:00,9,0,"Chaoborus",0.03,5.328,27.76,0.916,0,0,0,0
"BVR",50,2016-06-23 11:30:00,11:30:00,9,0,"Chaoborus",0.04,5.297,51.317,1.936,0,0,0,0
"BVR",50,2016-08-04 00:00:00,00:00:00,6,6,"Chaoborus",0.8,5.286,26.413,21.13,0,0,0,0
"GWR",50,2016-10-17 09:00:00,09:00:00,12,0,"Chaoborus",0,5.276,24.445,0.029,0,0,0,0
"GWR",50,2016-10-17 09:00:00,09:00:00,12,9,"Chaoborus",0,5.276,24.445,0.115,0,0,0,0
"SHR",50,2015-06-26 12:00:00,12:00:00,28,0,"Chaoborus",0,5.224,23.888,0.024,0,0,0,0
"CCR",50,2016-08-13 06:00:00,06:00:00,1,1,"Chaoborus",0.03,5.172,22.928,0.764,0,0,0,0
"BVR",50,2016-08-04 02:00:00,02:00:00,0.1,0.1,"Chaoborus",0.07,5.121,22.596,1.506,0,0,0,0
"CCR",50,2016-05-28 00:00:00,00:00:00,6,6,"Leptodora",0.23,5.089,27.935,6.518,0,0,0,0
"GWR",50,2016-08-24 15:50:00,15:50:00,6,0,"Chaoborus",0.03,5.046,21.383,0.655,0,0,0,0
"CCR",50,2016-05-28 02:00:00,02:00:00,7,7,"Leptodora",0.2,5.027,25.707,5.141,0,0,0,0
"BVR",50,2016-05-04 09:55:00,09:55:00,4,0,"Chaoborus",0.01,5.017,25.772,0.182,0,0,0,0
"BVR",50,2016-08-03 12:00:00,12:00:00,5,5,"Chaoborus",0.07,5.017,21.168,1.411,0,0,0,0
"BVR",50,2016-08-04 00:00:00,00:00:00,2,2,"Chaoborus",0.23,4.986,29.747,6.941,0,0,0,0
"SHR",50,2015-08-26 12:00:00,12:00:00,28,0,"Chaoborus",0,4.966,20.092,0.01,0,0,0,0
"BVR",50,2016-10-25 10:15:00,10:15:00,9,0,"Chaoborus",0,4.966,20.092,0.032,0,0,0,0
"CCR",50,2016-09-26 09:40:00,09:40:00,20,0,"Chaoborus",0,4.966,20.155,0.071,0,0,0,0
"CCR",50,2016-09-26 09:40:00,09:40:00,20,7,"Chaoborus",0.01,4.966,20.155,0.11,0,0,0,0
"GWR",50,2016-07-08 10:00:00,10:00:00,13,0,"Chaoborus",0,4.966,20.092,0.022,0,0,0,0
"GWR",50,2016-07-08 10:00:00,10:00:00,13,6,"Chaoborus",0,4.966,20.092,0.041,0,0,0,0
"GWR",50,2016-06-26 00:00:00,00:00:00,1,1,"Chaoborus",0.03,4.966,20.092,0.67,0,0,0,0
"SHR",50,2015-07-10 12:00:00,12:00:00,28,0,"Chaoborus",0,4.862,18.769,0.009,0,0,0,0
"BVR",50,2016-08-04 06:00:00,06:00:00,5,5,"Chaoborus",0.17,4.862,30.806,5.134,0,0,0,0
"GWR",50,2016-06-26 02:00:00,02:00:00,13,0,"Chaoborus",0,4.862,20.528,0.089,0,0,0,0
"GWR",50,2016-09-05 02:00:00,02:00:00,3,3,"Leptodora",0.03,4.862,18.769,0.626,0,0,0,0
"BVR",50,2016-08-04 12:00:00,12:00:00,10,0,"Chaoborus",0,4.81,18.502,0.052,0,0,0,0
"GWR",50,2016-06-26 00:00:00,00:00:00,5,5,"Chaoborus",0.17,4.724,20.831,3.472,0,0,0,0
"BVR",50,2016-07-21 11:00:00,11:00:00,6,0,"Chaoborus",0.02,4.694,19.114,0.361,0,0,0,0
"BVR",50,2016-06-08 02:00:00,02:00:00,2,2,"Chaoborus",0.13,4.681,26.56,3.541,0,0,0,0
"BVR",50,2016-08-11 10:00:00,10:00:00,6,0,"Chaoborus",0.08,4.666,18.116,1.538,0,0,0,0
"BVR",50,2016-08-04 12:00:00,12:00:00,7,7,"Chaoborus",0.03,4.655,16.307,0.544,0,0,0,0
"BVR",50,2016-08-23 09:35:00,09:35:00,6,0,"Chaoborus",0.12,4.603,16.728,1.933,0,0,0,0
"CCR",50,2015-09-23 12:00:00,12:00:00,19,0,"Chaoborus",0,4.572,15.946,0.059,0,0,0,0
"GWR",50,2015-09-17 18:30:00,18:30:00,12,0,"Chaoborus",0.01,4.572,16.752,0.118,0,0,0,0
"GWR",50,2014-09-07 13:00:00,13:00:00,10,0,"Chaoborus",0.01,4.552,17.344,0.245,0,0,0,0
"GWR",50,2016-08-09 11:00:00,11:00:00,6,0,"Chaoborus",0.24,4.552,15.975,3.804,0,0,0,0
"CCR",50,2016-05-28 06:00:00,06:00:00,7,0,"Leptodora",0,4.55,18.4,0.037,0,0,0,0
"BVR",50,2016-06-23 11:30:00,11:30:00,6,0,"Chaoborus",0.06,4.541,16.371,0.926,0,0,0,0
"GWR",50,2016-06-25 20:00:00,20:00:00,6,0,"Chaoborus",0.03,4.529,15.985,0.49,0,0,0,0
"GWR",50,2016-06-26 12:00:00,12:00:00,13,0,"Chaoborus",0.01,4.51,16.586,0.108,0,0,0,0
"GWR",50,2016-10-03 09:00:00,09:00:00,13,0,"Chaoborus",0.02,4.448,15.023,0.311,0,0,0,0
"GWR",50,2016-10-03 09:00:00,09:00:00,13,7,"Chaoborus",0.04,4.448,15.023,0.673,0,0,0,0
"BVR",50,2016-08-03 20:00:00,20:00:00,4,4,"Chaoborus",0.07,4.448,20.285,1.352,0,0,0,0
"GWR",50,2016-09-05 02:00:00,02:00:00,0.1,0.1,"Chaoborus",0.03,4.448,14.077,0.469,0,0,0,0
"GWR",50,2016-09-05 02:00:00,02:00:00,3,3,"Chaoborus",0.03,4.448,14.077,0.469,0,0,0,0
"GWR",50,2016-06-26 00:00:00,00:00:00,0.1,0.1,"Leptodora",0.03,4.448,14.077,0.469,0,0,0,0
"CCR",50,2016-05-28 00:00:00,00:00:00,21,0,"Leptodora",0,4.445,33.982,0.092,0,0,0,0
"GWR",50,2014-08-11 19:30:00,19:30:00,10,0,"Chaoborus",0.01,4.419,14.169,0.14,0,0,0,0
"GWR",50,2016-09-23 15:15:00,15:15:00,12,0,"Chaoborus",0.03,4.417,14.639,0.466,0,0,0,0
"SHR",50,2015-09-09 12:00:00,12:00:00,28,0,"Chaoborus",0,4.371,13.628,0.028,0,0,0,0
"CCR",50,2016-08-12 20:00:00,20:00:00,21,0,"Chaoborus",0,4.371,17.096,0.081,0,0,0,0
"CCR",50,2016-06-11 08:25:00,08:25:00,21,0,"Chaoborus",0,4.345,13.045,0.009,0,0,0,0
"CCR",50,2016-09-12 09:05:00,09:05:00,20,0,"Chaoborus",0,4.345,14.757,0.021,0,0,0,0
"CCR",50,2016-06-11 08:25:00,08:25:00,21,7,"Chaoborus",0,4.345,13.045,0.013,0,0,0,0
"CCR",50,2016-09-12 09:05:00,09:05:00,20,7,"Chaoborus",0,4.345,14.757,0.032,0,0,0,0
"CCR",50,2016-08-12 20:00:00,20:00:00,8,8,"Chaoborus",0.03,4.345,13.045,0.435,0,0,0,0
"CCR",50,2016-08-13 02:00:00,02:00:00,7,7,"Chaoborus",0.03,4.345,13.045,0.435,0,0,0,0
"GWR",50,2016-06-26 06:00:00,06:00:00,6,0,"Chaoborus",0,4.293,12.609,0.059,0,0,0,0
"BVR",50,2016-08-04 02:00:00,02:00:00,10,10,"Chaoborus",0.1,4.276,15.865,1.586,0,0,0,0
"GWR",50,2016-06-25 12:00:00,12:00:00,13,0,"Chaoborus",0.01,4.276,14.038,0.168,0,0,0,0
"BVR",50,2016-06-08 02:00:00,02:00:00,1,1,"Chaoborus",0.03,4.241,12.067,0.402,0,0,0,0
"BVR",50,2016-08-04 12:00:00,12:00:00,7,0,"Chaoborus",0,4.241,12.093,0.049,0,0,0,0
"BVR",50,2016-08-04 06:00:00,06:00:00,4,4,"Chaoborus",0.2,4.121,13.268,2.654,0,0,0,0
"CCR",50,2014-06-04 12:00:00,12:00:00,20,0,"Chaoborus",0,4.086,10.851,0.015,0,0,0,0
"CCR",50,2016-05-28 02:00:00,02:00:00,2,2,"Leptodora",0.03,4.03,13.738,0.458,0,0,0,0
"BVR",50,2016-07-07 10:40:00,10:40:00,6,0,"Chaoborus",0,3.983,9.899,0.047,0,0,0,0
"GWR",50,2014-09-30 09:30:00,09:30:00,10,0,"Chaoborus",0,3.966,10.033,0.043,0,0,0,0
"BVR",50,2016-09-27 10:10:00,10:10:00,6,0,"Chaoborus",0.02,3.931,9.808,0.185,0,0,0,0
"CCR",50,2016-05-28 02:00:00,02:00:00,6,6,"Leptodora",0.1,3.9,14.049,1.405,0,0,0,0
"CCR",50,2016-05-28 02:00:00,02:00:00,3,3,"Leptodora",0.07,3.77,11.723,0.782,0,0,0,0
"BVR",50,2016-08-04 06:00:00,06:00:00,3,3,"Chaoborus",0.1,3.655,10.029,1.003,0,0,0,0
"BVR",50,2015-06-11 12:00:00,12:00:00,9,0,"Chaoborus",0,3.621,7.319,0.023,0,0,0,0
"GWR",50,2014-08-22 16:30:00,16:30:00,10,0,"Chaoborus",0,3.621,8.031,0.034,0,0,0,0
"CCR",50,2016-05-28 06:00:00,06:00:00,6,6,"Leptodora",0.13,3.476,105.581,14.077,0,0,0,0
"BVR",50,2016-08-03 12:00:00,12:00:00,4,4,"Chaoborus",0.03,3.414,5.98,0.199,0,0,0,0
"BVR",50,2016-08-04 12:00:00,12:00:00,5,5,"Chaoborus",0.03,3.414,5.98,0.199,0,0,0,0
"GWR",50,2016-09-05 06:00:00,06:00:00,1,1,"Chaoborus",0.03,3.414,5.98,0.199,0,0,0,0
"GWR",50,2016-09-05 12:00:00,12:00:00,2,2,"Leptodora",0.03,3.414,5.98,0.199,0,0,0,0
"CCR",50,2016-05-28 00:00:00,00:00:00,4,4,"Leptodora",0.03,3.38,8.994,0.3,0,0,0,0
"CCR",50,2016-08-13 00:00:00,00:00:00,21,0,"Chaoborus",0,3.362,5.735,0.008,0,0,0,0
"GWR",50,2016-04-29 13:00:00,13:00:00,6,6,"Leptodora",0.03,3.31,5.413,0.18,0,0,0,0
"GWR",50,2016-06-26 00:00:00,00:00:00,2,2,"Leptodora",0.03,3.31,5.413,0.18,0,0,0,0
"CCR",50,2016-08-13 00:00:00,00:00:00,7,0,"Chaoborus",0,3.241,5.277,0.021,0,0,0,0
"BVR",50,2016-08-04 06:00:00,06:00:00,1,1,"Chaoborus",0.07,3.207,5.05,0.337,0,0,0,0
"CCR",50,2016-05-28 02:00:00,02:00:00,1,1,"Leptodora",0.1,2.817,6.977,0.698,0,0,0,0
"CCR",50,2016-05-28 02:00:00,02:00:00,4,4,"Leptodora",0.2,2.817,6.777,1.355,0,0,0,0
"BVR",50,2016-08-04 06:00:00,06:00:00,2,2,"Chaoborus",0.07,2.69,3.491,0.233,0,0,0,0
"CCR",50,2016-08-13 06:00:00,06:00:00,21,0,"Chaoborus",0,2.69,3.491,0.005,0,0,0,0
"BVR",50,2016-08-04 12:00:00,12:00:00,2,2,"Chaoborus",0.03,2.379,1.86,0.062,0,0,0,0
"GWR",50,2016-09-05 12:00:00,12:00:00,6,0,"Chaoborus",0,2.379,1.86,0.004,0,0,0,0
"CCR",50,2016-05-27 12:00:00,12:00:00,21,7,"Diaptomus",2.18,1.378,4.671,10.2,0,0,0,0
"SHR",50,2014-10-24 12:00:00,12:00:00,28.5,0,"D. catawba",1.81,1.374,10.043,18.161,0,0,0,0
"BVR",50,2016-06-07 20:00:00,20:00:00,0.1,0.1,"Diaptomus",0.4,1.366,6.159,2.463,0,0,0,0
